ahref,citation,class,parent_legislation,currency,currency_date,date_scraped
/laws/statute/97m06,"Municipal Water and Sewage Transfer Act, 1997, S.O. 1997, c. 6, Sched. A",act,None,current statute,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/940552,O. Reg. 552/94: REGIONAL MUNICIPALITY OF DURHAM ACT,regulation,Consolidated Hearings Act,regulation,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/94o23,"Ontario Planning and Development Act, 1994, S.O. 1994, c. 23, Sched. A",act,None,current statute,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/910784,O. Reg. 784/91: SUBSECTIONS 34 (3) AND (4) OF THE REGIONAL MUNICIPALITY OF HALTON ACT,regulation,Consolidated Hearings Act,regulation,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/900995,"R.R.O. 1990, Reg. 995: RECORDS",regulation,Registry Act,current regulation,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/900174,"R.R.O. 1990, Reg. 174: LAKES AND RIVERS IMPROVEMENT ACT",regulation,Consolidated Hearings Act,regulation,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/900173,"R.R.O. 1990, Reg. 173: HEARINGS",regulation,Consolidated Hearings Act,regulation,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/900172,"R.R.O. 1990, Reg. 172: CONSERVATION AUTHORITIES ACT",regulation,Consolidated Hearings Act,regulation,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/900171,"R.R.O. 1990, Reg. 171: AGGREGATE RESOURCES ACT",regulation,Consolidated Hearings Act,regulation,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/90p52,"Public Utilities Act, R.S.O. 1990, c. P.52",act,None,current statute,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/90m51,"Municipal Corporations Quieting Orders Act, R.S.O. 1990, c. M.51",act,None,current statute,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/90p49,"Public Service Works on Highways Act, R.S.O. 1990, c. P.49",act,None,current statute,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/90m48,"Municipal Arbitrations Act, R.S.O. 1990, c. M.48",act,None,current statute,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/90o40,"Ontario Water Resources Act, R.S.O. 1990, c. O.40",act,None,current statute,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/90m31,"Ministry of Natural Resources Act, R.S.O. 1990, c. M.31",act,None,current statute,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/90c29,"Consolidated Hearings Act, R.S.O. 1990, c. C.29",act,None,statute,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/90e26,"Expropriations Act, R.S.O. 1990, c. E.26",act,None,current statute,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/90p11,"Pesticides Act, R.S.O. 1990, c. P.11",act,None,current statute,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/90a08,"Aggregate Resources Act, R.S.O. 1990, c. A.8",act,None,current statute,"June  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/21c17,"Convenience Store Week Act, 2021, S.O. 2021, c. 17",act,None,current statute,"May 20, 2021",2023-12-16 23:10:43.847852
/laws/statute/21k16,"Keeping Polystyrene Out of Ontario's Lakes and Rivers Act, 2021, S.O. 2021, c. 16",act,None,current statute,"May 20, 2021",2023-12-16 23:10:43.847852
/laws/statute/21f15,"Filipino Heritage Month Act, 2021, S.O. 2021, c. 15",act,None,current statute,"May 20, 2021",2023-12-16 23:10:43.847852
/laws/regulation/200129,O. Reg. 129/20: SIGNATURES IN WILLS AND POWERS OF ATTORNEY,regulation,"Reopening Ontario (A Flexible Response to COVID-19) Act, 2020",regulation,"May 20, 2021",2023-12-16 23:10:43.847852
/laws/statute/21r14,"Recovery Month Act, 2021, S.O. 2021, c. 14",act,None,current statute,"May 12, 2021",2023-12-16 23:10:43.847852
/laws/statute/21l12,"Lupus Awareness Day Act, 2021, S.O. 2021, c. 12",act,None,current statute,"May 12, 2021",2023-12-16 23:10:43.847852
/laws/statute/21t11,"Tamil Genocide Education Week Act, 2021, S.O. 2021, c. 11",act,None,current statute,"May 12, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210324,O. Reg. 324/21: PUBLIC ACCOUNTING SERVICES,regulation,"Public Accounting Act, 2004",current regulation,"April 30, 2021",2023-12-16 23:10:43.847852
/laws/regulation/050238,O. Reg. 238/05: GENERAL,regulation,"Public Accounting Act, 2004",regulation,"April 30, 2021",2023-12-16 23:10:43.847852
/laws/statute/04p08,"Public Accounting Act, 2004, S.O. 2004, c. 8",act,None,current statute,"April 30, 2021",2023-12-16 23:10:43.847852
/laws/regulation/900068,"R.R.O. 1990, Reg. 68: GENERAL",regulation,Change of Name Act,current regulation,"April 30, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210141,O. Reg. 141/21: PILOT PROJECT - CARGO POWER-ASSISTED BICYCLES,regulation,Highway Traffic Act,current regulation,"April 29, 2021",2023-12-16 23:10:43.847852
/laws/statute/21o08,"Ontario Loan Act, 2021, S.O. 2021, c. 8, Sched. 8",act,None,current statute,"April 27, 2021",2023-12-16 23:10:43.847852
/laws/statute/21o07,"Ontario Day Act, 2021, S.O. 2021, c. 7",act,None,current statute,"April 27, 2021",2023-12-16 23:10:43.847852
/laws/statute/21o06,"Occupational Safety and Health Day Act, 2021, S.O. 2021, c. 6",act,None,current statute,"April 27, 2021",2023-12-16 23:10:43.847852
/laws/regulation/200357,O. Reg. 357/20: INVEST ONTARIO,regulation,Development Corporations Act,regulation,"April 27, 2021",2023-12-16 23:10:43.847852
/laws/statute/90m27,"Ministry of Economic Development and Trade Act, R.S.O. 1990, c. M.27",act,None,current statute,"April 27, 2021",2023-12-16 23:10:43.847852
/laws/regulation/200241,O. Reg. 241/20: SPECIAL RULES RE TEMPORARY PANDEMIC PAY,regulation,"Reopening Ontario (A Flexible Response to COVID-19) Act, 2020",regulation,"April 20, 2021",2023-12-16 23:10:43.847852
/laws/statute/20t18,"Transit-Oriented Communities Act, 2020, S.O. 2020, c. 18, Sched. 20",act,None,current statute,"April 19, 2021",2023-12-16 23:10:43.847852
/laws/statute/15r03,"Ryan's Law (Ensuring Asthma Friendly Schools), 2015, S.O. 2015, c. 3",act,None,current statute,"April 19, 2021",2023-12-16 23:10:43.847852
/laws/statute/15p02,"Protecting Child Performers Act, 2015, S.O. 2015, c. 2",act,None,current statute,"April 19, 2021",2023-12-16 23:10:43.847852
/laws/regulation/090208,O. Reg. 208/09: TOBACCO - MARKETING,regulation,Farm Products Marketing Act,current regulation,"April 19, 2021",2023-12-16 23:10:43.847852
/laws/statute/08p17,"Photo Card Act, 2008, S.O. 2008, c. 17",act,None,current statute,"April 19, 2021",2023-12-16 23:10:43.847852
/laws/statute/05s07,"Sabrina's Law, 2005, S.O. 2005, c. 7",act,None,current statute,"April 19, 2021",2023-12-16 23:10:43.847852
/laws/statute/00p04,"Parental Responsibility Act, 2000, S.O. 2000, c. 4",act,None,current statute,"April 19, 2021",2023-12-16 23:10:43.847852
/laws/statute/90m56,"Municipal Freedom of Information and Protection of Privacy Act, R.S.O. 1990, c. M.56",act,None,current statute,"April 19, 2021",2023-12-16 23:10:43.847852
/laws/statute/90l06,"Land Transfer Tax Act, R.S.O. 1990, c. L.6",act,None,current statute,"April 19, 2021",2023-12-16 23:10:43.847852
/laws/statute/90s03,"School Trust Conveyances Act, R.S.O. 1990, c. S.3",act,None,current statute,"April 19, 2021",2023-12-16 23:10:43.847852
/laws/statute/90i02,"Income Tax Act, R.S.O. 1990, c. I.2",act,None,current statute,"April 19, 2021",2023-12-16 23:10:43.847852
/laws/statute/90i01,"Immunization of School Pupils Act, R.S.O. 1990, c. I.1",act,None,current statute,"April 19, 2021",2023-12-16 23:10:43.847852
/laws/regulation/130239,O. Reg. 239/13: ACTIVITIES ON PUBLIC LANDS AND SHORE LANDS - WORK PERMITS AND EXEMPTIONS,regulation,Public Lands Act,current regulation,"April 15, 2021",2023-12-16 23:10:43.847852
/laws/regulation/200475,"O. Reg. 475/20: ZONING ORDER - TOWN OF AJAX, REGIONAL MUNICIPALITY OF DURHAM",regulation,Planning Act,current regulation,"April  6, 2021",2023-12-16 23:10:43.847852
/laws/regulation/200474,O. Reg. 474/20: ZONING ORDER - CITY OF TORONTO,regulation,Planning Act,current regulation,"April  6, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210211,O. Reg. 211/21: ENGAGEMENT WITH THE FRANCOPHONE COMMUNITY UNDER SECTION 44 OF THE ACT,regulation,"Connecting Care Act, 2019",current regulation,"April  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210110,O. Reg. 110/21: SMALL ESTATES,regulation,Estates Act,current regulation,"April  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/20s02,"Supply Act, 2020, S.O. 2020, c. 2",act,None,statute,"April  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/160463,O. Reg. 463/16: TAKING GROUND WATER TO PRODUCE BOTTLED WATER,regulation,Ontario Water Resources Act,regulation,"April  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/120308,O. Reg. 308/12: EXPLORATION PLANS AND EXPLORATION PERMITS,regulation,Mining Act,current regulation,"April  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/090515,O. Reg. 515/09: ENGAGEMENT WITH THE FRANCOPHONE COMMUNITY UNDER SECTION 16 OF THE ACT,regulation,"Local Health System Integration Act, 2006",regulation,"April  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/070264,O. Reg. 264/07: GENERAL,regulation,"Local Health System Integration Act, 2006",regulation,"April  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/980668,O. Reg. 668/98: WILDLIFE IN CAPTIVITY,regulation,"Fish and Wildlife Conservation Act, 1997",current regulation,"April  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/980223,O. Reg. 223/98: EMPLOYMENT SUPPORTS,regulation,"Ontario Disability Support Program Act, 1997",current regulation,"April  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/90e21,"Estates Act, R.S.O. 1990, c. E.21",act,None,current statute,"April  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/20o16,"Ontario Mortgage and Housing Corporation Repeal Act, 2020, S.O. 2020, c. 16, Sched. 3",act,None,current statute,"March 31, 2021",2023-12-16 23:10:43.847852
/laws/regulation/180304,O. Reg. 304/18: GENERAL,regulation,Construction Act,current regulation,"March 31, 2021",2023-12-16 23:10:43.847852
/laws/regulation/110369,O. Reg. 369/11: SUBSIDIES FOR PART VII HOUSING PROJECTS,regulation,"Housing Services Act, 2011",current regulation,"March 31, 2021",2023-12-16 23:10:43.847852
/laws/regulation/100394,O. Reg. 394/10: SUITE METERS AND APPORTIONMENT OF UTILITY COSTS,regulation,"Residential Tenancies Act, 2006",current regulation,"March 31, 2021",2023-12-16 23:10:43.847852
/laws/regulation/070368,O. Reg. 368/07: REGISTRATION REQUIREMENTS FOR BUSINESS ENTITIES,regulation,"Private Security and Investigative Services Act, 2005",current regulation,"March 31, 2021",2023-12-16 23:10:43.847852
/laws/statute/90c34,"Conveyancing and Law of Property Act, R.S.O. 1990, c. C.34",act,None,current statute,"March 31, 2021",2023-12-16 23:10:43.847852
/laws/statute/90o21,"Ontario Mortgage and Housing Corporation Act, R.S.O. 1990, c. O.21",act,None,statute,"March 31, 2021",2023-12-16 23:10:43.847852
/laws/statute/90o03,"Ontario Gazette Act, R.S.O. 1990, c. O.3",act,None,current statute,"March 31, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210219,"O. Reg. 219/21: SECTION 28 EXEMPTIONS - CERTAIN TRANSACTIONS INVOLVING THE MINISTER OF FINANCE, THE ONTARIO FINANCING AUTHORITY AND ONTARIO ELECTRICITY  FINANCIAL CORPORATION",regulation,Financial Administration Act,current regulation,"March 22, 2021",2023-12-16 23:10:43.847852
/laws/regulation/900402,"R.R.O. 1990, Reg. 402: CHICKENS - MARKETING",regulation,Farm Products Marketing Act,current regulation,"March 19, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210201,O. Reg. 201/21: TRANSITIONAL:  SUPERVISORS,regulation,"Connecting Care Act, 2019",current regulation,"March 18, 2021",2023-12-16 23:10:43.847852
/laws/regulation/170588,O. Reg. 588/17: ASSET MANAGEMENT PLANNING FOR MUNICIPAL INFRASTRUCTURE,regulation,"Infrastructure for Jobs and Prosperity Act, 2015",current regulation,"March 15, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210181,O. Reg. 181/21: DELEGATION,regulation,"Building Transit Faster Act, 2020",current regulation,"March 12, 2021",2023-12-16 23:10:43.847852
/laws/statute/20s36,"Supplementary Interim Appropriation for 2020-2021 Act, 2020, S.O. 2020, c. 36, Sched. 42",act,None,statute,"March 11, 2021",2023-12-16 23:10:43.847852
/laws/statute/19i15,"Interim Appropriation for 2020-2021 Act, 2019, S.O. 2019, c. 15, Sched. 20",act,None,statute,"March 11, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210089,O. Reg. 89/21: STAY-AT-HOME ORDER (CITY OF TORONTO HEALTH UNIT),regulation,Emergency Management and Civil Protection Act,regulation,"March  8, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210076,O. Reg. 76/21: STAY-AT-HOME ORDER (NORTH BAY PARRY SOUND DISTRICT HEALTH UNIT),regulation,Emergency Management and Civil Protection Act,regulation,"March  8, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210073,O. Reg. 73/21: STAY-AT-HOME ORDER (PEEL REGIONAL HEALTH UNIT),regulation,Emergency Management and Civil Protection Act,regulation,"March  8, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210013,O. Reg. 13/21: RESIDENTIAL EVICTIONS,regulation,Emergency Management and Civil Protection Act,regulation,"March  8, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210011,O. Reg. 11/21: STAY-AT-HOME ORDER,regulation,Emergency Management and Civil Protection Act,regulation,"March  8, 2021",2023-12-16 23:10:43.847852
/laws/regulation/110221,O. Reg. 221/11: EXTENDED DAY AND THIRD PARTY PROGRAMS,regulation,Education Act,current regulation,"March  8, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210172,"O. Reg. 172/21: ZONING ORDER - CITY OF MARKHAM, REGIONAL MUNICIPALITY OF YORK",regulation,Planning Act,current regulation,"March  5, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210171,"O. Reg. 171/21: ZONING ORDER - TOWN OF CALEDON, REGIONAL MUNICIPALITY OF PEEL",regulation,Planning Act,current regulation,"March  5, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210170,"O. Reg. 170/21: ZONING ORDER - CITY OF VAUGHAN, REGIONAL MUNICIPALITY OF YORK",regulation,Planning Act,current regulation,"March  5, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210167,"O. Reg. 167/21: ZONING ORDER - MUNICIPALITY OF CLARINGTON, REGIONAL MUNICIPALITY OF DURHAM",regulation,Planning Act,current regulation,"March  5, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210166,"O. Reg. 166/21: ZONING ORDER - TOWN OF NEW TECUMSETH, COUNTY OF SIMCOE",regulation,Planning Act,current regulation,"March  5, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210160,O. Reg. 160/21: ZONING ORDER - CITY OF HAMILTON,regulation,Planning Act,current regulation,"March  5, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210159,O. Reg. 159/21: PERMISSIONS GRANTED UNDER SECTION 28.0.1 OF THE ACT,regulation,Conservation Authorities Act,current regulation,"March  4, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210155,O. Reg. 155/21: CHANGE IN RESIDENCE OR RELOCATION,regulation,Children's Law Reform Act,current regulation,"March  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210153,O. Reg. 153/21: CORRECTION OF ERRORS IN REGISTRATIONS,regulation,Vital Statistics Act,current regulation,"March  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210133,O. Reg. 133/21: ELECTRONIC DOCUMENTS,regulation,Highway Traffic Act,current regulation,"March  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/100024,O. Reg. 24/10: CLAIMS BY NON-PARENTS FOR DECISION-MAKING RESPONSIBILITY,regulation,Children's Law Reform Act,current regulation,"March  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/060498,O. Reg. 498/06: PAYMENTS OUT OF SPECIAL PURPOSE ACCOUNTS,regulation,"Civil Remedies Act, 2001",current regulation,"March  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/030055,O. Reg. 55/03: GENERAL,regulation,"Interjurisdictional Support Orders Act, 2002",current regulation,"March  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/970391,O. Reg. 391/97: CHILD SUPPORT GUIDELINES,regulation,Family Law Act,current regulation,"March  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/900595,"R.R.O. 1990, Reg. 595: GARAGE LICENCES",regulation,Highway Traffic Act,current regulation,"March  1, 2021",2023-12-16 23:10:43.847852
/laws/statute/90d01,"Dangerous Goods Transportation Act, R.S.O. 1990, c. D.1",act,None,current statute,"March  1, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210024,O. Reg. 24/21: EXTENSION OF EMERGENCY,regulation,Emergency Management and Civil Protection Act,regulation,"February 26, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210007,O. Reg. 7/21: DECLARATION OF EMERGENCY,regulation,Emergency Management and Civil Protection Act,regulation,"February 26, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210063,O. Reg. 63/21: STAY-AT-HOME ORDER (YORK REGIONAL HEALTH UNIT),regulation,Emergency Management and Civil Protection Act,regulation,"February 22, 2021",2023-12-16 23:10:43.847852
/laws/regulation/950191,O. Reg. 191/95: GENERAL,regulation,Public Guardian and Trustee Act,current regulation,"February 22, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210120,O. Reg. 120/21: MONEY PAID OR PERSONAL PROPERTY DELIVERED TO CHILD IF NO GUARDIAN (SECTION 51 OF THE ACT),regulation,Children's Law Reform Act,current regulation,"February 16, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210093,O. Reg. 93/21: STAY-AT-HOME ORDER (BRANT COUNTY HEALTH UNIT),regulation,Emergency Management and Civil Protection Act,regulation,"February 16, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210092,O. Reg. 92/21: STAY-AT-HOME ORDER (CHATHAM-KENT HEALTH UNIT),regulation,Emergency Management and Civil Protection Act,regulation,"February 16, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210091,O. Reg. 91/21: STAY-AT-HOME ORDER (CITY OF HAMILTON HEALTH UNIT),regulation,Emergency Management and Civil Protection Act,regulation,"February 16, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210090,O. Reg. 90/21: STAY-AT-HOME ORDER (CITY OF OTTAWA HEALTH UNIT),regulation,Emergency Management and Civil Protection Act,regulation,"February 16, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210088,O. Reg. 88/21: STAY-AT-HOME ORDER (THE DISTRICT OF ALGOMA HEALTH UNIT),regulation,Emergency Management and Civil Protection Act,regulation,"February 16, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210087,O. Reg. 87/21: STAY-AT-HOME ORDER (DURHAM REGIONAL HEALTH UNIT),regulation,Emergency Management and Civil Protection Act,regulation,"February 16, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210086,O. Reg. 86/21: STAY-AT-HOME ORDER (THE EASTERN ONTARIO HEALTH UNIT),regulation,Emergency Management and Civil Protection Act,regulation,"February 16, 2021",2023-12-16 23:10:43.847852
/laws/regulation/210085,O. Reg. 85/21: STAY-AT-HOME ORDER (GREY BRUCE HEALTH UNIT),regulation,Emergency Management and Civil Protection Act,regulation,"February 16, 2021",2023-12-16 23:10:43.847852
